MatchID,Date,PlayerName,Team,Opponent,Position,TotalRaids,SuccessfulRaids,TotalTackles,SuccessfulTackles,RaidPoints,TacklePoints,MatchDuration,RaidSuccessRate,TackleSuccessRate,PointsScored,Injuries,YellowCards,RedCards,MatchResult,TeamPoints,OpponentPoints,MVP,DateOfBirth,PlayerAge,PlayerNationality,MatchLocation,HomeOrAway,TeamRank,WinStreak,LossStreak,PlayerExperience,TotalMatchesPlayed,IsAllRounder
800,2020-04-09,Nehal Desai,U Mumba,Tamil Thalaivas,All-Rounder,12,4,3,3,4,6,45,33.33,100.0,10,2,0,1,Win,22,26,N/A,1995-01-16,30,Nepal,Patna,Away,5,0,4,13,94,False
801,2020-08-12,Amit Kumar,Gujarat Fortunegiants,Bengal Warriors,Defender,17,16,11,7,16,14,33,94.12,63.64,30,0,0,1,Win,36,29,Amit Kumar,1994-09-02,30,Nepal,Hyderabad,Away,6,1,5,5,62,False
802,2025-02-03,Rakesh,Gujarat Fortunegiants,Jaipur Pink Panthers,Defender,5,0,6,6,0,12,32,0.0,100.0,12,2,1,1,Win,20,18,N/A,1996-06-06,28,Pakistan,Chennai,Away,8,1,4,8,31,False
803,2021-03-03,Mehul Kumar,Gujarat Fortunegiants,Patna Pirates,All-Rounder,19,13,3,1,13,2,37,68.42,33.33,15,0,0,0,Loss,32,26,N/A,1993-04-04,32,Sri Lanka,Bengaluru,Away,2,3,0,6,27,False
804,2020-02-09,Soleiman Pahlevani,Bengal Warriors,Gujarat Fortunegiants,Raider,22,8,8,5,8,10,53,36.36,62.5,18,3,1,1,Loss,21,17,Soleiman Pahlevani,1994-07-03,30,Sri Lanka,Mumbai,Away,9,2,0,9,97,False
805,2020-05-17,Vikas Kandola,Hariyana Steelers,Dabang Delhi,All-Rounder,14,14,12,4,14,8,44,100.0,33.33,22,3,0,0,Loss,25,16,N/A,1991-10-22,33,Sri Lanka,Patna,Away,5,0,5,3,26,False
806,2020-01-31,Rahul Chaudhari,Jaipur Pink Panthers,Gujarat Fortunegiants,Defender,5,5,4,0,5,0,35,100.0,0.0,5,2,0,0,Win,26,30,N/A,1999-02-02,26,Bangladesh,Ahmedabad,Away,6,4,5,11,53,False
807,2023-02-18,Nehal Desai,U Mumba,Patna Pirates,Raider,6,4,3,1,4,2,39,66.67,33.33,6,0,1,0,Loss,29,21,Nehal Desai,1990-03-19,35,India,Ahmedabad,Away,6,4,1,14,41,False
808,2021-08-19,Ankit Jaglan,Gujarat Fortunegiants,Patna Pirates,All-Rounder,13,13,11,5,13,10,31,100.0,45.45,23,2,1,0,Loss,23,30,N/A,1997-05-06,28,Bangladesh,Chandigarh,Away,12,5,0,4,52,False
809,2019-08-05,Pardeep Narwal,UP Yoddha,U Mumba,All-Rounder,19,16,12,7,16,14,40,84.21,58.33,30,3,0,0,Win,23,22,Pardeep Narwal,1994-01-21,31,Nepal,Chennai,Away,1,4,0,13,49,False
810,2021-11-10,Abinesh Nadarajan,Tamil Thalaivas,Hariyana Steelers,Raider,5,2,14,3,2,6,43,40.0,21.43,8,0,1,0,Win,30,20,N/A,2004-02-07,21,Pakistan,Hyderabad,Away,5,1,5,9,22,False
811,2021-12-14,Rohit Gulia,Patna Pirates,Bengal Warriors,All-Rounder,10,5,10,7,5,14,56,50.0,70.0,19,3,0,0,Loss,33,17,N/A,1988-05-26,37,Sri Lanka,Ahmedabad,Away,10,2,4,6,72,False
812,2025-02-12,Ankit,Hariyana Steelers,Jaipur Pink Panthers,All-Rounder,6,0,6,1,0,2,44,0.0,16.67,2,3,1,0,Win,22,29,N/A,1990-03-26,35,Pakistan,Mumbai,Away,2,2,5,8,94,False
813,2021-11-02,Ravi Kumar,Dabang Delhi,Tamil Thalaivas,All-Rounder,20,7,4,0,7,0,42,35.0,0.0,7,2,1,1,Loss,28,34,N/A,1986-11-01,38,Bangladesh,Mumbai,Away,10,2,1,5,52,False
814,2023-10-22,Narender,Tamil Thalaivas,Dabang Delhi,All-Rounder,12,3,7,2,3,4,33,25.0,28.57,7,1,0,0,Win,33,29,N/A,2005-01-09,20,Bangladesh,Patna,Away,11,2,0,4,78,False
815,2020-10-21,Arjun Patil,Bengal Warriors,U Mumba,All-Rounder,17,17,5,4,17,8,34,100.0,80.0,25,1,0,1,Win,30,25,Arjun Patil,1988-03-23,37,Bangladesh,Ahmedabad,Away,5,2,3,9,81,False
816,2020-12-05,Mehul Kumar,Gujarat Fortunegiants,U Mumba,All-Rounder,24,7,4,0,7,0,49,29.17,0.0,7,2,1,0,Win,26,21,N/A,1991-09-20,33,Sri Lanka,Ahmedabad,Home,2,0,2,8,82,False
817,2018-07-24,Tushar,U Mumba,Patna Pirates,All-Rounder,23,5,12,12,5,24,45,21.74,100.0,29,1,1,0,Loss,30,28,Tushar,1993-08-31,31,Bangladesh,Kolkata,Away,11,3,5,9,76,False
818,2025-04-17,Rakesh Narwal,Hariyana Steelers,Patna Pirates,Defender,24,21,7,6,21,12,32,87.5,85.71,33,3,1,1,Win,29,23,N/A,1986-11-29,38,Sri Lanka,Ahmedabad,Away,7,1,0,11,40,False
819,2020-01-08,Surender Nada,Patna Pirates,U Mumba,Raider,22,0,9,6,0,12,51,0.0,66.67,12,3,1,0,Loss,33,32,N/A,2003-04-12,22,India,Mumbai,Away,1,0,5,8,66,False
820,2024-02-27,Tushar,Jaipur Pink Panthers,Hariyana Steelers,Raider,14,7,8,2,7,4,43,50.0,25.0,11,3,0,1,Win,32,25,Tushar,1999-01-29,26,Nepal,Chandigarh,Away,9,0,3,13,38,False
821,2024-08-28,Sumit Sangwan,UP Yoddha,Tamil Thalaivas,All-Rounder,18,0,9,6,0,12,37,0.0,66.67,12,3,0,0,Win,38,20,N/A,1993-06-15,31,Nepal,Chennai,Away,1,5,5,5,41,False
822,2020-02-09,Sahil Gulia,Tamil Thalaivas,Gujarat Fortunegiants,Raider,17,5,8,7,5,14,44,29.41,87.5,19,2,0,0,Win,32,20,N/A,1999-04-04,26,India,Chandigarh,Away,11,5,5,4,65,False
823,2022-12-02,Kapil,Dabang Delhi,Telugu Titans,Raider,16,3,12,9,3,18,48,18.75,75.0,21,3,0,1,Loss,31,18,Kapil,1997-09-26,27,Nepal,Chandigarh,Away,1,4,0,11,21,False
824,2019-12-18,Nitesh Kumar,UP Yoddha,Patna Pirates,Defender,23,5,11,3,5,6,56,21.74,27.27,11,2,1,1,Win,22,19,Nitesh Kumar,1997-01-12,28,Sri Lanka,Hyderabad,Away,2,0,2,7,53,False
825,2019-03-05,Manuj,Gujarat Fortunegiants,Hariyana Steelers,All-Rounder,22,22,5,0,22,0,36,100.0,0.0,22,0,1,1,Win,30,29,Manuj,1986-04-21,39,Bangladesh,Hyderabad,Away,5,4,1,10,100,False
826,2020-05-30,Surjeet Singh,Telugu Titans,Dabang Delhi,Defender,9,3,9,3,3,6,48,33.33,33.33,9,3,1,1,Loss,39,19,Surjeet Singh,1997-05-20,28,India,Hyderabad,Home,6,2,3,6,39,False
827,2019-09-26,Himanshu Singh,Tamil Thalaivas,Telugu Titans,All-Rounder,16,2,10,4,2,8,42,12.5,40.0,10,0,1,1,Win,33,30,Himanshu Singh,1997-06-16,27,Nepal,Chennai,Home,3,2,5,13,92,False
828,2018-10-07,Harendra,U Mumba,Jaipur Pink Panthers,Raider,17,12,6,3,12,6,57,70.59,50.0,18,1,1,0,Loss,21,34,N/A,1993-05-21,32,Sri Lanka,Ahmedabad,Away,11,5,0,3,76,False
829,2020-05-15,Shankar Gadai,Gujarat Fortunegiants,Telugu Titans,Raider,23,17,5,2,17,4,31,73.91,40.0,21,0,1,1,Win,21,15,Shankar Gadai,2000-08-19,24,Sri Lanka,Chennai,Away,3,0,0,15,80,False
830,2018-05-23,Sunil Kumar,Jaipur Pink Panthers,Telugu Titans,Defender,10,1,10,5,1,10,54,10.0,50.0,11,3,0,0,Win,27,19,N/A,1986-08-18,38,India,Delhi,Away,4,4,2,10,80,False
831,2023-11-29,Vijay,Dabang Delhi,Telugu Titans,All-Rounder,25,14,4,1,14,2,50,56.0,25.0,16,1,1,0,Win,22,19,Vijay,1992-09-09,32,Bangladesh,Mumbai,Away,10,2,0,13,79,False
832,2019-07-26,Akshay Bhoir,Bengal Warriors,Telugu Titans,All-Rounder,12,10,6,4,10,8,53,83.33,66.67,18,2,1,1,Loss,34,27,N/A,1985-02-16,40,Pakistan,Mumbai,Away,11,1,0,13,71,False
833,2024-12-13,K. Prapanjan,Tamil Thalaivas,UP Yoddha,Raider,23,13,12,4,13,8,33,56.52,33.33,21,0,1,1,Win,22,15,K. Prapanjan,2001-03-21,24,India,Delhi,Away,7,4,0,13,47,False
834,2023-10-26,Ankit Jaglan,Gujarat Fortunegiants,Hariyana Steelers,Raider,15,11,14,5,11,10,58,73.33,35.71,21,2,1,1,Loss,20,30,N/A,1997-01-19,28,Pakistan,Mumbai,Away,6,2,2,6,20,False
835,2018-04-17,Ashish,Tamil Thalaivas,Patna Pirates,Defender,19,1,9,2,1,4,52,5.26,22.22,5,1,1,0,Loss,26,20,N/A,1985-04-09,40,Nepal,Jaipur,Away,3,1,2,4,57,False
836,2018-09-14,Shivansh Thakur,U Mumba,Hariyana Steelers,All-Rounder,24,11,10,6,11,12,49,45.83,60.0,23,0,1,0,Loss,40,17,Shivansh Thakur,1997-11-11,27,Sri Lanka,Hyderabad,Away,6,0,5,10,84,False
837,2021-02-19,Adarsh T,Telugu Titans,U Mumba,Defender,10,8,7,6,8,12,39,80.0,85.71,20,2,1,1,Loss,37,23,N/A,2000-05-22,25,India,Chandigarh,Away,2,4,1,14,83,False
838,2024-10-11,Reza Katoulinezhad,Jaipur Pink Panthers,UP Yoddha,Defender,17,6,12,11,6,22,38,35.29,91.67,28,0,1,0,Win,20,18,Reza Katoulinezhad,1993-02-09,32,Pakistan,Chennai,Away,6,3,2,3,22,False
839,2023-07-29,Gulveer Singh,UP Yoddha,Dabang Delhi,Raider,6,2,9,0,2,0,57,33.33,0.0,2,0,1,1,Loss,38,29,N/A,1998-10-13,26,Sri Lanka,Lucknow,Home,7,4,4,11,40,False
840,2021-06-01,Mohit,Dabang Delhi,Gujarat Fortunegiants,Raider,17,14,4,2,14,4,45,82.35,50.0,18,3,0,0,Loss,28,32,N/A,2001-09-09,23,Pakistan,Chandigarh,Away,12,0,3,10,74,False
841,2022-02-22,Aashish B,U Mumba,UP Yoddha,Raider,9,7,8,6,7,12,36,77.78,75.0,19,1,0,1,Loss,40,16,Aashish B,1994-07-31,30,Bangladesh,Chennai,Away,10,3,5,14,39,False
842,2025-03-04,Ajinkya Pawar,Tamil Thalaivas,Patna Pirates,Raider,21,19,5,4,19,8,51,90.48,80.0,27,0,1,0,Loss,25,18,Ajinkya Pawar,2001-12-10,23,Sri Lanka,Chennai,Home,9,0,1,4,55,False
843,2021-07-18,Mohit,Dabang Delhi,Gujarat Fortunegiants,Raider,21,11,5,4,11,8,39,52.38,80.0,19,3,0,0,Loss,21,21,N/A,1999-01-15,26,Pakistan,Jaipur,Away,3,3,1,12,54,False
844,2018-04-14,M Abishek,Tamil Thalaivas,U Mumba,Defender,16,15,13,0,15,0,48,93.75,0.0,15,2,0,0,Win,24,32,M Abishek,1985-09-03,39,India,Hyderabad,Away,4,5,0,12,40,False
845,2020-12-05,Shivam,U Mumba,Telugu Titans,Defender,9,4,13,12,4,24,50,44.44,92.31,28,2,1,0,Win,36,21,Shivam,1991-10-23,33,Nepal,Ahmedabad,Away,4,3,5,6,34,False
846,2022-04-21,Tushar,Jaipur Pink Panthers,UP Yoddha,All-Rounder,21,10,3,1,10,2,52,47.62,33.33,12,2,0,1,Win,31,17,Tushar,1991-10-13,33,Nepal,Jaipur,Home,9,1,4,5,81,False
847,2023-03-24,Surender Nada,Patna Pirates,Gujarat Fortunegiants,All-Rounder,9,3,7,4,3,8,46,33.33,57.14,11,0,1,0,Win,25,35,Surender Nada,2002-07-19,22,Sri Lanka,Patna,Home,8,2,1,4,69,False
848,2023-10-06,Ashish,Tamil Thalaivas,Dabang Delhi,Raider,10,7,9,2,7,4,52,70.0,22.22,11,0,1,1,Loss,30,23,N/A,2002-12-14,22,Pakistan,Lucknow,Away,12,4,5,15,67,False
849,2024-01-28,Vishal Bhardwaj,Tamil Thalaivas,Bengal Warriors,All-Rounder,14,13,11,9,13,18,36,92.86,81.82,31,3,1,0,Loss,36,15,Vishal Bhardwaj,2000-05-01,25,India,Lucknow,Away,9,1,0,5,33,False
850,2023-11-01,Sahil,Hariyana Steelers,Telugu Titans,All-Rounder,6,3,11,5,3,10,40,50.0,45.45,13,2,0,1,Win,27,30,N/A,2002-04-15,23,Nepal,Chandigarh,Home,5,3,0,15,72,False
851,2022-03-07,Nitin Rawal,Jaipur Pink Panthers,Patna Pirates,All-Rounder,7,1,7,6,1,12,43,14.29,85.71,13,0,1,1,Win,28,18,Nitin Rawal,1996-07-30,28,India,Ahmedabad,Away,12,1,0,9,64,False
852,2024-02-07,Shivam,Gujarat Fortunegiants,UP Yoddha,All-Rounder,21,1,8,8,1,16,43,4.76,100.0,17,3,1,1,Win,22,17,N/A,1996-03-30,29,Nepal,Patna,Away,9,3,1,12,45,False
853,2018-09-14,Surender Gill,UP Yoddha,Jaipur Pink Panthers,Raider,8,6,14,12,6,24,52,75.0,85.71,30,0,0,1,Loss,25,16,N/A,1990-09-13,34,Nepal,Chandigarh,Away,10,5,5,15,95,False
854,2018-10-19,Vinod Kumar,Gujarat Fortunegiants,Hariyana Steelers,Raider,21,18,6,2,18,4,58,85.71,33.33,22,3,1,1,Loss,28,16,N/A,1984-07-23,40,Bangladesh,Kolkata,Away,8,2,5,3,35,False
855,2020-06-21,Vijay,Dabang Delhi,Tamil Thalaivas,All-Rounder,23,19,3,2,19,4,35,82.61,66.67,23,0,1,0,Win,26,31,N/A,1991-10-29,33,Pakistan,Patna,Away,10,0,5,13,42,False
856,2021-05-18,Devank,Jaipur Pink Panthers,Bengal Warriors,Defender,20,14,4,3,14,6,48,70.0,75.0,20,3,1,0,Win,30,18,Devank,1998-11-21,26,Sri Lanka,Patna,Away,11,2,3,13,73,False
857,2020-04-27,Harendra,U Mumba,Hariyana Steelers,Defender,5,1,13,6,1,12,59,20.0,46.15,13,1,0,0,Win,40,18,Harendra,1988-12-22,36,Nepal,Chandigarh,Away,11,3,1,10,92,False
858,2023-07-23,Sahil Gulia,Tamil Thalaivas,Patna Pirates,Raider,13,6,9,5,6,10,46,46.15,55.56,16,2,1,1,Win,25,26,Sahil Gulia,2003-05-03,22,Bangladesh,Bengaluru,Away,4,5,2,14,92,False
859,2025-02-26,Ankush,U Mumba,Patna Pirates,Raider,16,14,15,5,14,10,60,87.5,33.33,24,2,0,0,Win,26,27,Ankush,1994-11-07,30,Pakistan,Kolkata,Away,11,3,2,6,51,False
860,2020-03-24,K. Prapanjan,Tamil Thalaivas,Jaipur Pink Panthers,All-Rounder,20,19,15,15,19,30,59,95.0,100.0,49,0,1,1,Loss,36,33,N/A,2005-03-06,20,India,Patna,Away,2,2,1,10,73,False
861,2022-10-07,Anil,Dabang Delhi,Tamil Thalaivas,Raider,21,1,5,1,1,2,36,4.76,20.0,3,3,1,0,Win,29,27,Anil,1990-10-14,34,Nepal,Jaipur,Away,8,1,1,9,57,False
862,2021-01-30,Vishal,Dabang Delhi,Tamil Thalaivas,All-Rounder,10,1,3,0,1,0,33,10.0,0.0,1,3,0,1,Loss,32,15,Vishal,1991-10-17,33,Pakistan,Mumbai,Away,11,1,2,3,73,False
863,2024-10-12,Ankit Beniwal,Tamil Thalaivas,Hariyana Steelers,Raider,5,1,5,2,1,4,47,20.0,40.0,5,0,0,0,Win,25,22,N/A,2000-10-01,24,Pakistan,Mumbai,Away,3,3,2,4,31,False
864,2019-08-23,Sahil Gulia,Tamil Thalaivas,Patna Pirates,Raider,15,3,10,5,3,10,40,20.0,50.0,13,1,1,0,Loss,37,24,N/A,1998-05-09,27,Bangladesh,Hyderabad,Away,8,0,5,11,72,False
865,2024-12-14,Rohit Banne,Bengal Warriors,UP Yoddha,Raider,15,11,14,1,11,2,46,73.33,7.14,13,3,0,0,Win,22,18,Rohit Banne,1989-10-29,35,India,Ahmedabad,Away,6,1,0,12,91,False
866,2021-03-05,Bhavani Rajput,Jaipur Pink Panthers,Gujarat Fortunegiants,All-Rounder,23,2,8,3,2,6,48,8.7,37.5,8,0,1,1,Loss,30,31,Bhavani Rajput,1986-01-11,39,Pakistan,Mumbai,Away,12,3,4,3,69,False
867,2024-01-01,Adarsh T,Telugu Titans,Dabang Delhi,Raider,21,12,7,5,12,10,50,57.14,71.43,22,2,1,0,Loss,35,17,N/A,2004-06-25,20,Nepal,Mumbai,Away,8,5,3,7,27,False
868,2022-09-24,Tushar,U Mumba,Bengal Warriors,All-Rounder,17,5,13,7,5,14,33,29.41,53.85,19,1,0,1,Win,37,21,N/A,1991-03-23,34,India,Chandigarh,Away,5,4,1,13,26,False
869,2020-01-21,Soleiman Pahlevani,Bengal Warriors,Telugu Titans,Raider,10,8,6,1,8,2,47,80.0,16.67,10,1,0,0,Loss,26,19,Soleiman Pahlevani,1988-06-28,36,Nepal,Delhi,Away,1,0,3,12,58,False
870,2018-10-31,Hamid Nader,Telugu Titans,Hariyana Steelers,All-Rounder,13,10,14,8,10,16,42,76.92,57.14,26,2,1,1,Loss,32,19,N/A,1990-07-10,34,Bangladesh,Lucknow,Away,7,0,5,8,57,False
871,2020-05-20,Neeraj Kumar,Patna Pirates,UP Yoddha,Raider,14,7,4,3,7,6,59,50.0,75.0,13,3,0,1,Loss,30,33,N/A,1992-06-02,33,India,Hyderabad,Away,12,2,0,10,48,False
872,2022-03-01,Rinku Sharma,U Mumba,UP Yoddha,All-Rounder,12,5,8,8,5,16,47,41.67,100.0,21,0,1,1,Loss,36,35,N/A,2001-03-31,24,Bangladesh,Chennai,Away,5,0,5,13,52,False
873,2019-11-07,Meetu Sharma,Hariyana Steelers,Patna Pirates,Raider,16,12,8,8,12,16,42,75.0,100.0,28,0,0,0,Win,36,32,N/A,2003-06-13,21,Bangladesh,Kolkata,Away,12,1,1,14,87,False
874,2023-02-20,Siddharth Desai,Telugu Titans,Jaipur Pink Panthers,Raider,9,5,14,7,5,14,56,55.56,50.0,19,0,1,1,Loss,34,20,N/A,1993-08-06,31,Sri Lanka,Chandigarh,Away,2,5,3,9,89,False
875,2019-02-13,Sombir,Gujarat Fortunegiants,Telugu Titans,Defender,6,0,3,3,0,6,55,0.0,100.0,6,2,1,1,Win,20,30,N/A,1984-08-27,40,India,Ahmedabad,Home,9,2,5,9,21,False
876,2020-05-27,Prashanth Kumar Rai,Patna Pirates,Tamil Thalaivas,Defender,13,13,9,4,13,8,34,100.0,44.44,21,2,0,1,Loss,36,27,N/A,2002-05-18,23,Pakistan,Ahmedabad,Away,12,5,2,9,67,False
877,2020-04-19,M Abishek,Tamil Thalaivas,Dabang Delhi,Defender,19,6,12,0,6,0,39,31.58,0.0,6,3,0,1,Loss,29,27,M Abishek,1999-03-18,26,Sri Lanka,Chandigarh,Away,12,1,1,7,55,False
878,2021-07-08,Prince D,Telugu Titans,Dabang Delhi,Raider,18,7,11,7,7,14,53,38.89,63.64,21,3,0,0,Win,25,15,N/A,1995-02-26,30,Bangladesh,Bengaluru,Away,9,0,3,3,22,False
879,2020-10-17,Sumit Sangwan,UP Yoddha,Bengal Warriors,Raider,19,4,7,3,4,6,45,21.05,42.86,10,0,1,1,Loss,30,31,Sumit Sangwan,1985-07-18,39,Nepal,Hyderabad,Away,2,3,3,8,65,False
880,2019-10-19,Sahil,Dabang Delhi,Gujarat Fortunegiants,All-Rounder,15,3,15,8,3,16,59,20.0,53.33,19,1,1,0,Win,27,27,N/A,2003-03-27,22,Pakistan,Chennai,Away,1,2,1,8,33,False
881,2022-02-18,K. Prapanjan,Tamil Thalaivas,Jaipur Pink Panthers,Raider,8,1,8,0,1,0,58,12.5,0.0,1,3,0,1,Win,26,21,N/A,1989-06-19,35,India,Hyderabad,Away,6,3,2,9,93,False
882,2021-03-13,Ankit Jaglan,Gujarat Fortunegiants,Bengal Warriors,All-Rounder,24,3,14,3,3,6,52,12.5,21.43,9,1,1,0,Loss,31,32,N/A,1993-01-18,32,Pakistan,Delhi,Away,3,1,0,6,60,False
883,2024-06-29,Amit Kumar,Gujarat Fortunegiants,Dabang Delhi,All-Rounder,10,9,12,5,9,10,51,90.0,41.67,19,3,1,0,Win,23,27,Amit Kumar,1986-04-24,39,Nepal,Bengaluru,Away,4,5,4,6,56,False
884,2021-08-11,Anil,Gujarat Fortunegiants,Telugu Titans,Raider,24,6,14,4,6,8,38,25.0,28.57,14,3,1,1,Loss,26,16,N/A,2000-06-24,24,Sri Lanka,Lucknow,Away,10,1,3,7,88,False
885,2019-11-23,Ashu Singh,UP Yoddha,Jaipur Pink Panthers,Defender,23,2,6,6,2,12,51,8.7,100.0,14,3,0,0,Loss,30,24,Ashu Singh,1995-11-17,29,Nepal,Jaipur,Away,10,1,2,3,63,False
886,2022-07-18,Siddharth,Gujarat Fortunegiants,Jaipur Pink Panthers,All-Rounder,5,1,8,2,1,4,35,20.0,25.0,5,1,1,1,Loss,38,18,Siddharth,1995-11-01,29,Pakistan,Lucknow,Away,6,2,1,6,55,False
887,2018-07-24,Sunil,Hariyana Steelers,Jaipur Pink Panthers,All-Rounder,13,12,11,5,12,10,51,92.31,45.45,22,1,1,0,Win,28,15,N/A,2001-02-24,24,Sri Lanka,Jaipur,Away,5,3,0,13,76,False
888,2021-09-25,Guman Singh,U Mumba,Jaipur Pink Panthers,Defender,18,10,14,3,10,6,34,55.56,21.43,16,1,0,1,Win,21,21,Guman Singh,1995-06-30,29,Pakistan,Chandigarh,Away,8,0,2,12,75,False
889,2023-10-25,Ankit Jaglan,Gujarat Fortunegiants,Patna Pirates,Raider,13,11,12,2,11,4,40,84.62,16.67,15,2,0,1,Loss,33,15,N/A,1987-04-21,38,India,Jaipur,Away,3,0,5,11,43,False
890,2022-04-08,Nitin,Telugu Titans,UP Yoddha,Defender,17,9,8,1,9,2,56,52.94,12.5,11,2,1,0,Win,24,20,N/A,1993-10-15,31,Sri Lanka,Delhi,Away,6,1,1,12,66,False
891,2021-11-17,Prashanth Kumar Rai,Patna Pirates,Dabang Delhi,Defender,5,0,5,5,0,10,51,0.0,100.0,10,1,1,1,Loss,32,22,Prashanth Kumar Rai,2000-07-05,24,Pakistan,Mumbai,Away,8,0,4,3,47,False
892,2020-11-24,Sunil,Hariyana Steelers,UP Yoddha,All-Rounder,10,10,4,1,10,2,60,100.0,25.0,12,3,0,0,Loss,38,35,Sunil,1988-01-31,37,Sri Lanka,Bengaluru,Away,9,0,0,9,38,False
893,2018-02-28,Rathan K,UP Yoddha,Bengal Warriors,Raider,10,0,3,0,0,0,35,0.0,0.0,0,1,0,0,Loss,25,19,Rathan K,1993-06-23,31,Pakistan,Mumbai,Away,12,0,4,6,93,False
894,2018-07-23,Amit Kumar,Gujarat Fortunegiants,Tamil Thalaivas,All-Rounder,18,11,10,8,11,16,54,61.11,80.0,27,2,1,1,Win,33,24,Amit Kumar,1997-03-27,28,Sri Lanka,Jaipur,Away,1,2,2,14,48,False
895,2019-04-12,Abhishek Singh,Telugu Titans,UP Yoddha,Defender,16,3,13,5,3,10,57,18.75,38.46,13,1,0,1,Win,35,26,Abhishek Singh,1985-04-22,40,India,Delhi,Away,1,2,2,4,26,False
896,2018-12-06,Sahil,Hariyana Steelers,Dabang Delhi,Defender,9,5,5,5,5,10,32,55.56,100.0,15,3,1,0,Loss,25,30,Sahil,2004-05-04,21,India,Chandigarh,Home,10,0,4,12,65,False
897,2024-01-17,Arpit Saroha,Tamil Thalaivas,Telugu Titans,Defender,13,11,9,8,11,16,31,84.62,88.89,27,1,0,1,Win,40,21,Arpit Saroha,1997-08-30,27,Sri Lanka,Kolkata,Away,11,1,1,10,61,False
898,2020-11-12,Naveen Kumar,Dabang Delhi,Gujarat Fortunegiants,All-Rounder,9,8,8,2,8,4,44,88.89,25.0,12,0,1,0,Loss,39,29,N/A,1991-09-02,33,Nepal,Mumbai,Away,12,0,0,7,80,False
899,2020-10-23,Sagar,Tamil Thalaivas,Patna Pirates,Defender,14,1,14,9,1,18,51,7.14,64.29,19,2,0,0,Loss,28,18,N/A,1987-06-09,37,Pakistan,Hyderabad,Away,6,5,5,6,88,False
900,2023-11-25,Surender Gill,UP Yoddha,Patna Pirates,Defender,10,0,11,3,0,6,56,0.0,27.27,6,0,1,0,Loss,25,31,N/A,1987-05-10,38,Sri Lanka,Chennai,Away,1,1,0,12,84,False
901,2024-04-09,Rinku Sharma,U Mumba,Telugu Titans,All-Rounder,6,6,10,3,6,6,57,100.0,30.0,12,2,1,0,Loss,21,33,Rinku Sharma,1986-05-12,39,Sri Lanka,Delhi,Away,7,4,5,13,45,False
902,2020-03-01,Karamvir,Patna Pirates,Telugu Titans,Defender,7,3,13,13,3,26,45,42.86,100.0,29,1,0,0,Win,39,35,N/A,1990-09-23,34,Sri Lanka,Chennai,Away,11,2,0,10,30,False
903,2019-07-24,Prashanth Kumar Rai,Patna Pirates,Dabang Delhi,Raider,21,6,5,3,6,6,42,28.57,60.0,12,2,1,0,Loss,20,30,N/A,1997-12-18,27,Sri Lanka,Jaipur,Away,2,4,4,6,41,False
904,2018-03-11,Gulveer Singh,UP Yoddha,Gujarat Fortunegiants,All-Rounder,20,15,7,1,15,2,54,75.0,14.29,17,1,0,0,Win,38,29,N/A,1991-02-11,34,Pakistan,Delhi,Away,8,5,0,9,97,False
905,2023-11-01,Pawan Sehrawat,Telugu Titans,Hariyana Steelers,All-Rounder,16,7,3,0,7,0,32,43.75,0.0,7,1,1,1,Loss,25,26,N/A,1988-07-01,36,Sri Lanka,Patna,Away,7,4,0,8,76,False
906,2023-05-10,Neeraj Kumar,Patna Pirates,Telugu Titans,Raider,17,4,10,9,4,18,58,23.53,90.0,22,2,0,0,Loss,38,24,Neeraj Kumar,2002-07-29,22,India,Mumbai,Away,12,2,2,13,23,False
907,2023-07-14,Rajveer,Patna Pirates,Telugu Titans,All-Rounder,20,19,5,2,19,4,48,95.0,40.0,23,2,0,1,Loss,30,31,N/A,1986-05-31,39,Sri Lanka,Chandigarh,Away,6,1,0,3,89,False
908,2023-01-02,Mehul Kumar,Gujarat Fortunegiants,Jaipur Pink Panthers,Defender,19,4,5,2,4,4,42,21.05,40.0,8,1,1,1,Loss,28,16,Mehul Kumar,1984-07-12,40,India,Patna,Away,2,3,5,13,65,False
909,2018-06-20,Rakesh,Gujarat Fortunegiants,Patna Pirates,Defender,25,0,15,8,0,16,60,0.0,53.33,16,2,0,1,Loss,30,32,N/A,1997-01-04,28,Pakistan,Lucknow,Away,7,0,1,13,59,False
910,2023-07-23,Nitin,Telugu Titans,Jaipur Pink Panthers,Defender,16,16,11,0,16,0,36,100.0,0.0,16,0,1,1,Loss,22,22,Nitin,2000-04-30,25,Bangladesh,Bengaluru,Away,9,5,3,14,96,False
911,2021-09-24,Ankit Beniwal,Tamil Thalaivas,Telugu Titans,Raider,7,2,4,2,2,4,59,28.57,50.0,6,0,0,0,Win,33,20,N/A,2003-12-16,21,Sri Lanka,Chandigarh,Away,1,1,3,10,56,False
912,2023-11-09,Rajesh Narwal,Hariyana Steelers,Bengal Warriors,Defender,24,22,5,3,22,6,46,91.67,60.0,28,3,1,0,Loss,39,31,N/A,1988-06-20,36,Bangladesh,Hyderabad,Away,9,5,0,11,29,False
913,2022-10-02,Ankit,Hariyana Steelers,Dabang Delhi,Defender,21,13,12,0,13,0,44,61.9,0.0,13,3,0,0,Loss,23,16,Ankit,1987-01-31,38,Sri Lanka,Ahmedabad,Away,8,4,0,14,88,False
